id	label	description	url	x	y	cluster	weight<Links>	weight<Citations>	weight<Norm. citations>	score<Pub. year>	score<Citations>	score<Norm. citations>
66	moriel d.g. (2010)	"<table><tr><td>Authors:</td><td>moriel d.g.; bertoldi i.; spagnuolo a.; marchi s.; rosini r.; nesta b.; pastorello i.; mariani corea v.a.; torricelli g.; cartocci e.; savino s.; scarselli m.; dobrindt u.; hacker j.; tettelin h.; tallon l.j.; sullivan s.; wieler l.h.; ewers c.; pickard d.; dougan g.; fontana m.r.; rappuoli r.; pizza m.; serino l.</td></tr><tr><td>Title:</td><td>identification of protective and broadly conserved vaccine antigens from the genome of extraintestinal pathogenic escherichia coli</td></tr><tr><td>Source:</td><td>proceedings of the national academy of sciences of the united states of america, 107(20), 9072-9077</td></tr><tr><td>Year:</td><td>2010</td></tr></table>"	https://doi.org/10.1073/pnas.0915077107	-0.5742	-0.218	3	22	192	2.1785	2010	192	2.1785
67	he y. (2010a)	"<table><tr><td>Authors:</td><td>he y.; xiang z.; mobley h.l.t.</td></tr><tr><td>Title:</td><td>vaxign: the first web-based vaccine design program for reverse vaccinology and applications for vaccine development</td></tr><tr><td>Source:</td><td>journal of biomedicine and biotechnology, 2010</td></tr><tr><td>Year:</td><td>2010</td></tr></table>"	https://doi.org/10.1155/2010/297505	0.4344	-0.2021	20	36	169	1.9175	2010	169	1.9175
68	ge x. (2010)	"<table><tr><td>Authors:</td><td>ge x.; kitten t.; munro c.l.; conrad d.h.; xu p.</td></tr><tr><td>Title:</td><td>pooled protein immunization for identification of cell surface antigens in streptococcus sanguinis</td></tr><tr><td>Source:</td><td>plos one, 5(7)</td></tr><tr><td>Year:</td><td>2010</td></tr></table>"	https://doi.org/10.1371/journal.pone.0011666	-0.0516	-0.4932	6	5	12	0.1362	2010	12	0.1362
69	raju s. (2010)	"<table><tr><td>Authors:</td><td>raju s.; uma maheshwara rao v.</td></tr><tr><td>Title:</td><td>current development strategies for vaccines and the role of reverse vaccinology</td></tr><tr><td>Source:</td><td>journal of pharmaceutical research and health care, 2(4), 339-346</td></tr><tr><td>Year:</td><td>2010</td></tr></table>"		-0.3758	-0.7807	11	2	2	0.0227	2010	2	0.0227
70	bai x. (2010)	"<table><tr><td>Authors:</td><td>bai x.; borrow r.</td></tr><tr><td>Title:</td><td>genetic shifts of neisseria meningitidis serogroup b antigens and the quest for a broadly cross-protective vaccine</td></tr><tr><td>Source:</td><td>expert review of vaccines, 9(10), 1203-1217</td></tr><tr><td>Year:</td><td>2010</td></tr></table>"	https://doi.org/10.1586/erv.10.116	-0.885	0.1473	4	10	30	0.3404	2010	30	0.3404
71	sebatjane s.i. (2010)	"<table><tr><td>Authors:</td><td>sebatjane s.i.; pretorius a.; liebenberg j.; steyn h.; van kleef m.</td></tr><tr><td>Title:</td><td>in vitro and in vivo evaluation of five low molecular weight proteins of ehrlichia ruminantium as potential vaccine components</td></tr><tr><td>Source:</td><td>veterinary immunology and immunopathology, 137(3-4), 217-225</td></tr><tr><td>Year:</td><td>2010</td></tr></table>"	https://doi.org/10.1016/j.vetimm.2010.05.011	-0.3984	-0.69	11	5	17	0.1929	2010	17	0.1929
72	sette a. (2010)	"<table><tr><td>Authors:</td><td>sette a.; rappuoli r.</td></tr><tr><td>Title:</td><td>reverse vaccinology: developing vaccines in the era of genomics</td></tr><tr><td>Source:</td><td>immunity, 33(4), 530-541</td></tr><tr><td>Year:</td><td>2010</td></tr></table>"	https://doi.org/10.1016/j.immuni.2010.09.017	-0.0424	-0.0117	31	69	315	3.5741	2010	315	3.5741
73	flower d.r. (2010)	"<table><tr><td>Authors:</td><td>flower d.r.; macdonald i.k.; ramakrishnan k.; davies m.n.; doytchinova i.a.</td></tr><tr><td>Title:</td><td>computer aided selection of candidate vaccine antigens</td></tr><tr><td>Source:</td><td>immunome research, 6(suppl. 2)</td></tr><tr><td>Year:</td><td>2010</td></tr></table>"	https://doi.org/10.1186/1745-7580-6-s2-s1	0.1111	-0.3924	25	18	76	0.8623	2010	76	0.8623
74	he y. (2010b)	"<table><tr><td>Authors:</td><td>he y.; rappuoli r.; de groot a.s.; chen r.t.</td></tr><tr><td>Title:</td><td>emerging vaccine informatics</td></tr><tr><td>Source:</td><td>journal of biomedicine and biotechnology, 2010</td></tr><tr><td>Year:</td><td>2010</td></tr></table>"	https://doi.org/10.1155/2010/218590	0.2237	-0.4808	6	15	105	1.1914	2010	105	1.1914
75	magnan c.n. (2010)	"<table><tr><td>Authors:</td><td>magnan c.n.; zeller m.; kayala m.a.; vigil a.; randall a.; felgner p.l.; baldi p.</td></tr><tr><td>Title:</td><td>high-throughput prediction of protein antigenicity using protein microarray data</td></tr><tr><td>Source:</td><td>bioinformatics, 26(23), 2936-2943</td></tr><tr><td>Year:</td><td>2010</td></tr></table>"	https://doi.org/10.1093/bioinformatics/btq551	0.5642	0.0558	30	30	154	1.7474	2010	154	1.7474
76	major m. (2011)	"<table><tr><td>Authors:</td><td>major m.; moss s.; gold r.</td></tr><tr><td>Title:</td><td>from genes to vaccine: a breakthrough in the prevention of meningococcal group b disease</td></tr><tr><td>Source:</td><td>paediatrics and child health, 16(8), e61-e64</td></tr><tr><td>Year:</td><td>2011</td></tr></table>"	https://doi.org/10.1093/pch/16.8.e61	-0.7734	0.357	10	1	7	0.2436	2011	7	0.2436
77	schroeder j. (2011)	"<table><tr><td>Authors:</td><td>schroeder j.; aebischer t.</td></tr><tr><td>Title:</td><td>vaccines for leishmaniasis: from proteome to vaccine candidates</td></tr><tr><td>Source:</td><td>human vaccines, 7(suppl.), 10-15</td></tr><tr><td>Year:</td><td>2011</td></tr></table>"	https://doi.org/10.4161/hv.7.0.14556	-0.2653	-0.5419	11	7	25	0.87	2011	25	0.87
78	rappuoli r. (2011)	"<table><tr><td>Authors:</td><td>rappuoli r.; black s.; lambert p.h.</td></tr><tr><td>Title:</td><td>vaccine discovery and translation of new vaccine technology</td></tr><tr><td>Source:</td><td>the lancet, 378(9788), 360-368</td></tr><tr><td>Year:</td><td>2011</td></tr></table>"	https://doi.org/10.1016/s0140-6736(11)60440-6	-0.654	-0.3995	3	4	68	2.3663	2011	68	2.3663
79	ho l.-p. (2011)	"<table><tr><td>Authors:</td><td>ho l.-p.; han-you lin j.; liu h.-c.; chen h.-e.; chen t.-y.; yang h.-l.</td></tr><tr><td>Title:</td><td>identification of antigens for the development of a subunit vaccine against photobacterium damselae ssp. piscicida</td></tr><tr><td>Source:</td><td>fish and shellfish immunology, 30(1), 412-419</td></tr><tr><td>Year:</td><td>2011</td></tr></table>"	https://doi.org/10.1016/j.fsi.2010.11.029	0.6624	-0.5335	19	4	17	0.5916	2011	17	0.5916
81	hong m. (2011)	"<table><tr><td>Authors:</td><td>hong m.; ahn j.; yoo s.; hong j.; lee e.; yoon i.; jung j.-k.; lee h.</td></tr><tr><td>Title:</td><td>identification of novel immunogenic proteins in pathogenic haemophilus parasuis based on genome sequence analysis</td></tr><tr><td>Source:</td><td>veterinary microbiology, 148(1), 89-92</td></tr><tr><td>Year:</td><td>2011</td></tr></table>"	https://doi.org/10.1016/j.vetmic.2010.07.023	-0.1855	-0.6423	5	3	23	0.8004	2011	23	0.8004
82	toneatto d. (2011)	"<table><tr><td>Authors:</td><td>toneatto d.; oster p.; deboer a.c.w.; emerson a.; santos g.f.; ypma e.; detora l.; pizza m.; kimura a.; dull p.</td></tr><tr><td>Title:</td><td>early clinical experience with a candidate meningococcal b recombinant vaccine (rmenb) in healthy adults</td></tr><tr><td>Source:</td><td>human vaccines, 7(7), 781-791</td></tr><tr><td>Year:</td><td>2011</td></tr></table>"	https://doi.org/10.4161/hv.7.7.15997	-0.6737	-0.0198	4	9	26	0.9048	2011	26	0.9048
83	zhao b.p. (2011)	"<table><tr><td>Authors:</td><td>zhao b.p.; chen l.; zhang y.l.; yang j.m.; jia k.; sui c.y.; yuan c.x.; lin j.j.; feng x.g.</td></tr><tr><td>Title:</td><td>in silico prediction of binding of promiscuous peptides to multiple mhc class-ii molecules identifies the th1 cell epitopes from secreted and transmembrane proteins of schistosoma japonicum in balb/c mice</td></tr><tr><td>Source:</td><td>microbes and infection, 13(7), 709-719</td></tr><tr><td>Year:</td><td>2011</td></tr></table>"	https://doi.org/10.1016/j.micinf.2011.03.005	-0.4892	-0.6675	28	3	18	0.6264	2011	18	0.6264
84	santos a. (2011)	"<table><tr><td>Authors:</td><td>santos a.; ali a.; barbosa e.; silva a.; miyoshi a.; barh d.; azevedo v.</td></tr><tr><td>Title:</td><td>the reverse vaccinology - a contextual overview</td></tr><tr><td>Source:</td><td>iioab journal, 2(4), 8-15</td></tr><tr><td>Year:</td><td>2011</td></tr></table>"		0.1091	-0.2226	20	10	4	0.1392	2011	4	0.1392
85	relman d.a. (2011)	"<table><tr><td>Authors:</td><td>relman d.a.</td></tr><tr><td>Title:</td><td>genomic medicine: microbial genomics and infectious diseases</td></tr><tr><td>Source:</td><td>new england journal of medicine, 365(4), 347-357</td></tr><tr><td>Year:</td><td>2011</td></tr></table>"	https://doi.org/10.1056/nejmra1003071	-0.1763	-0.4189	6	6	132	4.5934	2011	132	4.5934
86	sharma p. (2011)	"<table><tr><td>Authors:</td><td>sharma p.; bezbaruah r.l.</td></tr><tr><td>Title:</td><td>antigenic site detection of the spike protein and designing of a vaccine candidate against sars coronavirus using reverse vaccinology: an in silico approach</td></tr><tr><td>Source:</td><td>international journal of pharmacy and technology, 3(4), 3555-3568</td></tr><tr><td>Year:</td><td>2011</td></tr></table>"		-0.337	-0.0861	24	1	2	0.0696	2011	2	0.0696
87	bagnoli f. (2011)	"<table><tr><td>Authors:</td><td>bagnoli f.; baudner b.; mishra r.p.n.; bartolini e.; fiaschi l.; mariotti p.; nardi-dei v.; boucher p.; rappuoli r.</td></tr><tr><td>Title:</td><td>designing the next generation of vaccines for global public health</td></tr><tr><td>Source:</td><td>omics a journal of integrative biology, 15(9), 545-566</td></tr><tr><td>Year:</td><td>2011</td></tr></table>"	https://doi.org/10.1089/omi.2010.0127	-0.0711	-0.3523	6	18	54	1.8791	2011	54	1.8791
88	hamad m. (2011)	"<table><tr><td>Authors:</td><td>hamad m.</td></tr><tr><td>Title:</td><td>universal vaccines: shifting to one for many or shooting too high too soon!</td></tr><tr><td>Source:</td><td>apmis, 119(9), 565-573</td></tr><tr><td>Year:</td><td>2011</td></tr></table>"	https://doi.org/10.1111/j.1600-0463.2011.02776.x	-0.9013	-0.519	15	3	7	0.2436	2011	7	0.2436
89	georrge j.j. (2011)	"<table><tr><td>Authors:</td><td>georrge j.j.; umrania v.</td></tr><tr><td>Title:</td><td>in silico identification of putative drug targets in klebsiella pneumonia mgh78578</td></tr><tr><td>Source:</td><td>indian journal of biotechnology, 10(4), 432-439</td></tr><tr><td>Year:</td><td>2011</td></tr></table>"		0.5843	0.5422	1	2	10	0.348	2011	10	0.348
90	bowman b.n. (2011)	"<table><tr><td>Authors:</td><td>bowman b.n.; mcadam p.r.; vivona s.; zhang j.x.; luong t.; belew r.k.; sahota h.; guiney d.; valafar f.; fierer j.; woelk c.h.</td></tr><tr><td>Title:</td><td>improving reverse vaccinology with a machine learning approach</td></tr><tr><td>Source:</td><td>vaccine, 29(45), 8156-8164</td></tr><tr><td>Year:</td><td>2011</td></tr></table>"	https://doi.org/10.1016/j.vaccine.2011.07.142	0.0948	-0.3078	2	16	20	0.696	2011	20	0.696
91	manque p.a. (2011)	"<table><tr><td>Authors:</td><td>manque p.a.; tenjo f.; woehlbier u.; lara a.m.; serrano m.g.; xu p.; alves j.m.; smeltz r.b.; conrad d.h.; buck g.a.</td></tr><tr><td>Title:</td><td>identification and immunological characterization of three potential vaccinogens against cryptosporidium species</td></tr><tr><td>Source:</td><td>clinical and vaccine immunology, 18(11), 1796-1802</td></tr><tr><td>Year:</td><td>2011</td></tr></table>"	https://doi.org/10.1128/cvi.05197-11	-0.1692	0.5314	12	8	40	1.3919	2011	40	1.3919
92	menakha m. (2011)	"<table><tr><td>Authors:</td><td>menakha m.; manoharan c.</td></tr><tr><td>Title:</td><td>application of reverse vaccinology in designing a common vaccine for bacterial endocarditis</td></tr><tr><td>Source:</td><td>international journal of pharmaceutical sciences review and research, 11(1), 95-101</td></tr><tr><td>Year:</td><td>2011</td></tr></table>"		0.5871	0.2393	16	2	0	0	2011	0	0
94	esposito v. (2011)	"<table><tr><td>Authors:</td><td>esposito v.; musi v.; de chiara c.; veggi d.; serruto d.; scarselli m.; kelly g.; pizza m.; pastore a.</td></tr><tr><td>Title:</td><td>structure of the c-terminal domain of neisseria heparin binding antigen (nhba), one of the main antigens of a novel vaccine against neisseria meningitidis</td></tr><tr><td>Source:</td><td>journal of biological chemistry, 286(48), 41767-41775</td></tr><tr><td>Year:</td><td>2011</td></tr></table>"	https://doi.org/10.1074/jbc.m111.289314	-1.0113	0.194	4	9	30	1.044	2011	30	1.044
95	he y. (2012a)	"<table><tr><td>Authors:</td><td>he y.</td></tr><tr><td>Title:</td><td>analyses of brucella pathogenesis, host immunity, and vaccine targets using systems biology and bioinformatics.</td></tr><tr><td>Source:</td><td>frontiers in cellular and infection microbiology, 2, 2</td></tr><tr><td>Year:</td><td>2012</td></tr></table>"	https://doi.org/10.3389/fcimb.2012.00002	0.1059	-0.1661	5	5	75	1.7098	2012	75	1.7098
96	kulkarni-kale u. (2012)	"<table><tr><td>Authors:</td><td>kulkarni-kale u.; waman v.; raskar s.; mehta s.; saxena s.</td></tr><tr><td>Title:</td><td>genome to vaccinome: role of bioinformatics, immunoinformatics & comparative genomics</td></tr><tr><td>Source:</td><td>current bioinformatics, 7(4), 454-466</td></tr><tr><td>Year:</td><td>2012</td></tr></table>"	https://doi.org/10.2174/157489312803900910	0.1721	-0.0794	1	10	2	0.0456	2012	2	0.0456
97	seib k.l. (2012)	"<table><tr><td>Authors:</td><td>seib k.l.; zhao x.; rappuoli r.</td></tr><tr><td>Title:</td><td>developing vaccines in the era of genomics: a decade of reverse vaccinology</td></tr><tr><td>Source:</td><td>clinical microbiology and infection, 18(suppl. 5), 109-116</td></tr><tr><td>Year:</td><td>2012</td></tr></table>"	https://doi.org/10.1111/j.1469-0691.2012.03939.x	-0.149	-0.1103	16	39	116	2.6446	2012	116	2.6446
98	jones d. (2012)	"<table><tr><td>Authors:</td><td>jones d.</td></tr><tr><td>Title:</td><td>reverse vaccinology on the cusp</td></tr><tr><td>Source:</td><td>nature reviews drug discovery, 11(3), 175-176</td></tr><tr><td>Year:</td><td>2012</td></tr></table>"	https://doi.org/10.1038/nrd3679	-0.3472	-0.2183	25	5	14	0.3192	2012	14	0.3192
99	nesta b. (2012)	"<table><tr><td>Authors:</td><td>nesta b.; spraggon g.; alteri c.; moriel d.g.; rosini r.; veggi d.; smith s.; bertoldi i.; pastorello i.; ferlenghi i.; fontana m.r.; frankel g.; mobley h.l.t.; rappuoli r.; pizza m.; serino l.; soriani m.</td></tr><tr><td>Title:</td><td>fdec, a novel broadly conserved escherichia coli adhesin eliciting protection against urinary tract infections</td></tr><tr><td>Source:</td><td>mbio, 3(2)</td></tr><tr><td>Year:</td><td>2012</td></tr></table>"	https://doi.org/10.1128/mbio.00010-12	-0.8397	-0.3086	3	4	69	1.5731	2012	69	1.5731
100	van regenmortel m.h.v. (2012a)	"<table><tr><td>Authors:</td><td>van regenmortel m.h.v.</td></tr><tr><td>Title:</td><td>requirements for empirical immunogenicity trials, rather than structure-based design, for developing an effective hiv vaccine</td></tr><tr><td>Source:</td><td>archives of virology, 157(1), 1-20</td></tr><tr><td>Year:</td><td>2012</td></tr></table>"	https://doi.org/10.1007/s00705-011-1145-2	-1.5412	1.5033	23	6	28	0.6383	2012	28	0.6383
101	liebenberg j. (2012)	"<table><tr><td>Authors:</td><td>liebenberg j.; pretorius a.; faber f.e.; collins n.e.; allsopp b.a.; van kleef m.</td></tr><tr><td>Title:</td><td>identification of ehrlichia ruminantium proteins that activate cellular immune responses using a reverse vaccinology strategy</td></tr><tr><td>Source:</td><td>veterinary immunology and immunopathology, 145(1-2), 340-349</td></tr><tr><td>Year:</td><td>2012</td></tr></table>"	https://doi.org/10.1016/j.vetimm.2011.12.003	-0.2385	-0.5209	5	11	23	0.5244	2012	23	0.5244
102	palmer g.h. (2012)	"<table><tr><td>Authors:</td><td>palmer g.h.; brown w.c.; noh s.m.; brayton k.a.</td></tr><tr><td>Title:</td><td>genome-wide screening and identification of antigens for rickettsial vaccine development</td></tr><tr><td>Source:</td><td>fems immunology and medical microbiology, 64(1), 115-119</td></tr><tr><td>Year:</td><td>2012</td></tr></table>"	https://doi.org/10.1111/j.1574-695x.2011.00878.x	-0.1972	-0.7046	5	7	31	0.7067	2012	31	0.7067
103	martino a. (2012)	"<table><tr><td>Authors:</td><td>martino a.; magagnoli c.; de conciliis g.; d'ascenzi s.; forster m.j.; allen l.; brookes c.; taylor s.; bai x.; findlow j.; feavers i.m.; rodger a.; bolgiano b.</td></tr><tr><td>Title:</td><td>structural characterisation, stability and antibody recognition of chimeric nhba-gna1030: an investigational vaccine component against neisseria meningitidis</td></tr><tr><td>Source:</td><td>vaccine, 30(7), 1330-1342</td></tr><tr><td>Year:</td><td>2012</td></tr></table>"	https://doi.org/10.1016/j.vaccine.2011.12.066	-0.8756	0.1046	4	8	9	0.2052	2012	9	0.2052
104	umamaheswari a. (2012)	"<table><tr><td>Authors:</td><td>umamaheswari a.; pradhan d.; hemanthkumar m.</td></tr><tr><td>Title:</td><td>computer aided subunit vaccine design against pathogenic leptospira serovars</td></tr><tr><td>Source:</td><td>interdisciplinary sciences: computational life sciences, 4(1), 38-45</td></tr><tr><td>Year:</td><td>2012</td></tr></table>"	https://doi.org/10.1007/s12539-012-0118-9	-0.3348	-0.3672	15	6	13	0.2964	2012	13	0.2964
105	serruto d. (2012)	"<table><tr><td>Authors:</td><td>serruto d.; bottomley m.j.; ram s.; giuliani m.m.; rappuoli r.</td></tr><tr><td>Title:</td><td>the new multicomponent vaccine against meningococcal serogroup b, 4cmenb: immunological, functional and structural characterization of the antigens</td></tr><tr><td>Source:</td><td>vaccine, 30(suppl. 2), b87-b97</td></tr><tr><td>Year:</td><td>2012</td></tr></table>"	https://doi.org/10.1016/j.vaccine.2012.01.033	-0.5747	0.1383	4	31	239	5.4487	2012	239	5.4487
106	dull p.m. (2012)	"<table><tr><td>Authors:</td><td>dull p.m.; mcintosh e.d.</td></tr><tr><td>Title:</td><td>meningococcal vaccine development - from glycoconjugates against menacwy to proteins against menb - potential for broad protection against meningococcal disease</td></tr><tr><td>Source:</td><td>vaccine, 30(suppl. 2), b18-b25</td></tr><tr><td>Year:</td><td>2012</td></tr></table>"	https://doi.org/10.1016/j.vaccine.2012.01.062	-0.0235	-0.6759	32	2	29	0.6611	2012	29	0.6611
107	maritz-olivier c. (2012)	"<table><tr><td>Authors:</td><td>maritz-olivier c.; van zyl w.; stutzer c.</td></tr><tr><td>Title:</td><td>a systematic, functional genomics, and reverse vaccinology approach to the identification of vaccine candidates in the cattle tick, rhipicephalus microplus</td></tr><tr><td>Source:</td><td>ticks and tick-borne diseases, 3(3), 179-187</td></tr><tr><td>Year:</td><td>2012</td></tr></table>"	https://doi.org/10.1016/j.ttbdis.2012.01.003	-0.5531	-0.5981	27	12	44	1.0031	2012	44	1.0031
108	zhang m. (2012)	"<table><tr><td>Authors:</td><td>zhang m.; wu h.; li x.; yang m.; chen t.; wang q.; liu q.; zhang y.</td></tr><tr><td>Title:</td><td>edwardsiella tarda flagellar protein flgd: a protective immunogen against edwardsiellosis</td></tr><tr><td>Source:</td><td>vaccine, 30(26), 3849-3856</td></tr><tr><td>Year:</td><td>2012</td></tr></table>"	https://doi.org/10.1016/j.vaccine.2012.04.008	-0.0293	0.1739	7	4	33	0.7523	2012	33	0.7523
